桂A1688P,0,0,17,2018年1月2日,北京,2019-10-26 02:31:09,这个时候买不划算，虽然车很好，但是tnga平台lx准备出来了
ane7p4w2hgy,0,0,1,2019年10月26日,北京,2019-10-26 07:20:02,大哥好有钱啊，我在美国都买不起
aht58krf7,0,1,2,2018年12月22日,北京,2019-10-26 19:16:41,买这车的不会瞎B
amg68yiwz93,0,0,3,2019年10月24日,北京,2019-10-26 20:36:02,国五还能上牌吗
不干正经的,0,0,117,2019年9月4日,辽宁沈阳,2019-10-27 18:30:40,我要是能买到这台车我都能天天开出去转，就算没有事也出去转只可惜新一代恐怕没有5.7LV8了
高嘉序的爸,0,0,3,2014年9月15日,陕西榆林,2019-10-28 18:15:10,好车就是买不起
NinoIp,0,13,2068,2016年3月9日,广东东莞,2019-10-30 00:54:34,美��也要十二�f美元??
591903555,0,19,94,2015年7月15日,北京,2019-10-30 13:05:21,拆的稀巴烂，谁买谁倒霉
atn79bgas,0,4,16,2018年8月31日,内蒙古赤峰,2019-11-1 21:33:47,梦私信个价格吗？谢谢
陆虎揽胜guo,0,2,96,2014年1月12日,浙江杭州,2019-11-4 16:20:43,这车是不是加价啊
奥叔有点坏,0,4,2558,2011年12月25日,北京,2019-11-4 22:36:25,"说实话，这个座椅颜色真心不好看，还不如统一黑色呢"
zcy_战鹰,2,13,134,2017年4月19日,四川成都,2019-11-5 02:16:08,中国国六实行570已经退市了
DeathGuuuuun,0,0,202,2019年9月4日,广东深圳,2019-11-5 11:28:20,好车
ack4y5rec7x,0,0,1,2019年11月6日,山东济南,2019-11-6 17:46:01,装完之后可靠吗？
music�w梵盛,0,62,1481,2014年8月15日,辽宁鞍山,2019-11-6 22:44:40,能不能解释一下第三排座椅与前两排的颜色差别是怎么回事
ahm52lfd9,0,0,11,2019年6月23日,广东佛山,2019-11-7 07:58:20,多少钱落地
段培宝,0,3,24,2016年2月28日,浙江台州,2019-11-7 17:22:38,兄弟竟说大实话mi
塑料壳子车,0,8,104,2019年3月7日,安徽马鞍山,2019-11-8 14:58:29,塑料壳子车
流年微凉,2,4,2761,2013年9月16日,江苏常州,2019-11-9 17:47:46,这个最多能加多少油？
唯车之梦,0,0,2,2016年3月30日,广东深圳,2019-11-13 13:06:50,有钱真好
杨杨yyyy,0,0,1,2017年5月13日,浙江宁波,2019-11-13 13:56:42,哪里装？
草泥马目断四天垂,0,18,693,2015年7月23日,河北秦皇岛,2019-11-14 01:52:08,人家在美国挣的也是美元
上海峰益少,0,0,12,2019年11月14日,河南洛阳,2019-11-17 21:10:45,关磊'stelephonenumberis.one1/three3/eight8/two2/zero0/seven7/five5/five5/eight8/three3/nine9/
上海峰益少,0,0,12,2019年11月14日,河南洛阳,2019-11-18 20:26:52,有没有联系方式
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-8 16:15:28,目录定妆照提车回顾美食欢送收尾照第一次作业贴，允许我娓娓道来，希望大家在文字中能感受到我内心的澎湃！【时间主线】8月29日在论坛上看到这篇精华贴《【提车作业】提车，用一辆车来当自己30岁的生日礼物》，萌生购车想法，当日晚微信交的定金。期间因为回款原因所以9月3日提车。【提车心路】顶配(八座，21轮，电动天窗，LED大灯，LED雾灯，智能卡，四驱空调，高级音响，后娱，蓝牙，360环影，全彩抬显，迎宾灯，脚踏照明，多地形反馈，盲点，车道偏离提醒，雷达测距)这款车最近已经涨价，我遇到的这个销售比较靠谱，后来跟提同款车的论坛一个兄弟交流，发现我买的价格最低。在这里要感谢白宇，关键是他给了我选择黑色的建议，一开始本来是奔着白色去的，可是兄弟力推这个颜色，现在看来黑颜色是大爱。验车过程中帮我检查各种配件是否齐全，验车，交钱，办手续，临牌，能想到的都帮我想到。总共在港逗留24小时，期间中午还安排了一顿烤肉，搞了一个欢送宴，其实吃什么不重要，这份心意很可贵。现在车子开了800公里，说说感受。先说优点：外观凶悍大气，内饰高端上档次，操控不错，座椅舒适度很好，后备箱空间能放很多东西，只要你敢跑，高速不逊于轿车，整体来说对得起神车称号！缺点：第二排空间太小；新车异味很大，打算最近做一个异味处理；还有就是油耗，高速14左右，市区接近20。话不多说，下面晒图！定妆照不用钥匙认证，不用证件认证，就用这张佩戴红花的照片烘托提车的喜悦，你们觉得怎么样？提车回顾这部分我打算分这么几步介绍：1.现场验车2.内饰展示3.手续交接左边奔驰，右边路虎，中间夹着黑金刚看看后排走向车尾镀铬装饰条很有质感被轮胎吸引以上是第一部分，验车完毕，对车况很满意。lx570把NVH做到炉火纯青，车内异响安静，底盘扎实，马布莱文森音响饱满的音质，让人听着相当舒服实木搭配，整个内饰低调奢华。实木方向牌，手感超棒中控部分按键很多，其实平时常用的就那几个，高端车就讲究配置，没办法！换挡区域特写全车真皮座椅，后排娱乐，但空间感觉有点小，如果再能加宽10厘米就理想了。看看名牌，2019年4月的车。以上是第二部分，内饰展示完毕。结尾款签订购车合同以上是第三部分，手续交接完毕。美食欢送所有手续交接完毕已经中午。兄弟很有礼貌，诚意挽留我吃个午饭，而且一再强调不能让我饿着肚子上路，特别感动。当时气氛特别好，决定跟兄弟一醉方休，明天返程。收尾照这两天就会去上牌，之后会给大家更新我和黑金刚的日常，敬请期待吧！版主最好能设个精，这样我会动力慢慢
想买路虎揽胜,0,5,33,2016年9月17日,陕西西安,2019-9-8 21:34:31,
AA海海人生,0,10,1328,2011年4月27日,福建厦门,2019-9-8 23:12:52,
雷神歼20,0,12,289,2017年9月29日,吉林白城,2019-9-8 23:31:47,
卡卡34,0,23,508,2012年2月11日,北京,2019-9-9 09:12:52,这黑内饰，真是很稀缺呀
xsw老四,0,9,1034,2017年7月6日,四川成都,2019-9-9 11:53:34,
拉普达682,0,9,150,2018年1月24日,山东青岛,2019-9-9 22:57:03,现在国六了，还能上牌？
Dali889,0,22,212,2013年1月2日,广西防城港,2019-9-10 08:53:55,又是这个白宇
国民论车,0,4,188,2014年11月7日,云南昆明,2019-9-10 14:04:13,能温柔点吗？没有这样打脸的
想买路虎揽胜,0,5,33,2016年9月17日,陕西西安,2019-9-13 22:16:14,570还有美国产的？
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:21:54,制造国是美国，如家包换
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:23:00,"希望大家不要在帖子下面回广告，有什么问题可以私信"
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:23:38,"欢迎大家互动570相关话题"
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:25:30,车是在白宇处提的，目前运行良好
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:26:43,请不要在帖子下面回复暴力信息，请讨论车辆有关话题
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:28:12,感谢支持
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:28:33,请不要发重复信息
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:30:28,因为就想提黑内饰，特别跟白宇强调了，还好帮我物色到一台
在蓝天中飞,0,1,9,2019年8月14日,云南临沧,2019-9-18 16:30:48,可以的
阿乐EY088,0,29,1267,2014年6月19日,湖南长沙,2019-9-20 09:27:22,我的评论信息无缘无故被删除了？这是版主操作的吗？？？这就是个销售发的假贴，重新编辑一下图片又来了？？
阿乐EY088,0,29,1267,2014年6月19日,湖南长沙,2019-9-20 09:28:28,我的评论信息居然被删除了？这是版主删的？？你也知道这是个销售发的假提车作业
atn79bgas,0,4,16,2018年8月31日,内蒙古赤峰,2019-11-1 21:54:35,多少提的
atn79bgas,0,4,16,2018年8月31日,内蒙古赤峰,2019-11-3 15:17:15,多少提的能私信下吗？我前天订的参考下
真男人专用,0,2,245,2017年11月30日,黑龙江哈尔滨,2019-11-4 18:29:39,能上牌吗，国五
奥叔有点坏,0,4,2558,2011年12月25日,北京,2019-11-4 22:37:54,"大红花胸前带啊，买车光荣"
agf59mjrn,0,0,2,2019年4月16日,北京,2019-11-5 00:02:22,不是日本产吗
纠结的一休哥,0,8,49,2016年2月9日,安徽合肥,2019-11-13 21:26:16,去年年底提的车，今年三月上牌的28000公里车款极品，贴有高端全身车衣，带五条原装越野百路驰K20轮胎和原厂20寸轮毂包含原厂胎压监测，因工作关系，暂时用不到，浙A牌照。忍痛割爱。
纠结的一休哥,0,8,49,2016年2月9日,安徽合肥,2019-11-13 21:29:49,"有兴趣的可以私信我"
纠结的一休哥,0,8,49,2016年2月9日,安徽合肥,2019-11-13 21:31:52,"中规4S店提的车，加了不少，所以价格不喜人，希望朋友理解"
ai8anp53m,0,0,2,2019年3月8日,内蒙古呼和浩特,2019-11-13 22:00:21,这车怎么样卖？
afk65mre4,0,0,5,2018年1月19日,宁夏银川,2019-11-13 22:27:04,你的联系方式
asx2j6qcc,0,10,157,2018年12月16日,河北保定,2019-11-13 22:59:15,请关注我私信联系方式
纠结的一休哥,0,8,49,2016年2月9日,安徽合肥,2019-11-14 02:12:08,"不急出，那种想捡便宜的-不要私信了，黄牛也别私信了，这车是五座的，后面加装了ARB的储物箱"
aqk82nsm7tz,0,0,105,2019年9月27日,上海,2019-11-14 21:27:44,互关一下
aww98nkgs,0,0,101,2019年1月6日,山东青岛,2019-11-14 22:20:14,你想多少出
aww98nkgs,0,0,101,2019年1月6日,山东青岛,2019-11-14 22:20:30,是
人要爱够酒要喝完,0,2,15,2016年1月9日,山东临沂,2019-11-15 19:51:31,私聊
无敌你霸巴,0,5,249,2016年5月27日,浙江金华,2019-11-16 15:48:12,换红木家具
ab9pqp35ded,0,1,12,2019年11月9日,黑龙江哈尔滨,2019-11-17 13:02:57,什么价格私信
其实我是个专家,0,24,406,2013年3月7日,河南郑州,2019-11-18 19:10:54,"125要了"
无线小黄瓜,12,2326,9376,2016年2月19日,山东济南,2019-11-18 09:47:07,汽车的天窗到底用不用贴膜呢？有必要贴吗？以前的车从来没贴过。
流浪的MJ,86,140,20293,2015年8月16日,湖北孝感,2019-11-18 09:48:30,其实汽车天窗一般来说是没有必要贴膜的，天气太热的时候，你又不会开天窗晒太阳
MrXuchao,137,1158,53187,2014年7月18日,广东揭阳,2019-11-18 09:55:14,"一般汽车天窗不建议贴膜，这是因为天窗玻璃通常已经具有防紫外线和隔热的功能了，再次贴膜首先就造成了一定程度上的资源浪费，而且还会对整车品质有一定的影响。例如，天窗贴膜后，增加了玻璃的整体厚度，再施工不好的情况下，容易导致天窗开关的不顺畅。但在炎热的夏天，如果车在露天停放一阵子，天窗部份作为车顶隔热的一个薄弱部位，会造成车内温度的升高，如果拉开天窗下的装饰板，通过天窗透进车内的热量就会更多。所以，大面积全景天窗视地区季节气候考虑是可以贴膜的。但不是所有的全景天窗都适宜贴膜，如果天窗是带有颜色的吸热玻璃，就不能贴很深颜色的膜。如果是带圆点黑釉的天窗就不宜贴膜。所有针对整车做出的改装和装饰一定要听取专业安装商的意见为好。"
hlhaili,0,8,148,2014年7月22日,广东广州,2019-11-18 17:47:21,大家贴什么膜
awy72ha,0,1,27,2017年1月15日,广东惠州,2019-6-21 20:36:45,刚入手的11年12万公里的lx570驾驶时候总感觉很晃是减震器坏了还是什么问题感觉整个人都很摇摆，其他问题一切正常
awy72ha,0,1,27,2017年1月15日,广东惠州,2019-6-21 20:37:23,求意见
awy72ha,0,1,27,2017年1月15日,广东惠州,2019-6-21 20:37:26,1111
ag5qfb37l,0,1,14,2018年9月8日,广东深圳,2019-6-22 00:56:10,"去4s店做下四轮定位，摇摆应该是外倾角的问题；如果之前倾角数据偏差较大、跑的里程数多、应该会带来轮胎偏磨损(从轮胎两边的花纹可看出来)、那就还得考虑换轮胎！"
awy72ha,0,1,27,2017年1月15日,广东惠州,2019-6-22 13:25:24,有人知道��
大爱57,0,1,14,2019年5月21日,山东烟台,2019-6-23 13:27:41,越野车的特性
awy72ha,0,1,27,2017年1月15日,广东惠州,2019-7-4 13:53:08,。
ccccccccxxyyy,2,70,754,2014年5月19日,台湾,2019-7-13 13:01:15,没法私信你
艿鲵薏玖,1,65,12317,2013年3月6日,天津,2019-7-16 14:11:37,多少钱入的？
麦克在开车,0,106,2145,2015年3月5日,四川成都,2019-7-16 16:40:38,检查轮毂是否有问题。再者是空气悬架问题。再者是摆臂与球头
陆地巡洋龙,1,50,1120,2011年9月23日,北京朝阳,2019-10-23 10:08:58,11年的车什么价格入手的？车辆晃是这种高重心车的通病吧，楼主之前开的是不是德系轿车
HZ文武双全,0,20,117,2011年3月6日,广东惠州,2019-11-18 17:34:19,"问题解决了吗？悬挂软硬调到运动模式试试。"
陶飞克,2,36,684,2016年8月24日,新疆昌吉,2019-11-18 00:38:00,
陶飞克,2,36,684,2016年8月24日,新疆昌吉,2019-11-18 01:11:20,不要沉！！
Aiben86,0,3,2411,2017年2月13日,新疆乌鲁木齐,2019-11-18 02:28:04,高档车和普通车
ao7ezz98w,0,0,14,2019年5月5日,北京,2019-11-18 03:34:02,不是一个档次的车
龙帅爸爸,0,1,13,2018年10月10日,北京,2019-11-18 05:12:24,�|量差别很大
noano,0,18,153,2013年6月30日,广东深圳,2019-11-18 06:35:18,铜榔头和金榔头
zcrwan,0,268,909,2015年4月27日,新疆乌鲁木齐,2019-11-18 17:26:06,"本质无区别，关键是牌子呀。"
南宫天峰,0,2,0,2019年4月22日,黑龙江哈尔滨,2019-11-16 13:47:29,LX570一直以来我都在关注着，外观霸气粗狂，但又?那么油腻。同时这台车还具有强劲?越野能力，也能满足商务出行。无论是想出门撒野还是，居家旅行，这台车都可以满足我的需求。对于车来说，每个人有每个人的定位，有交通工具的、有身份象征的、也有载货拉客的、也有途自驾的、还有户外越野的、还有用来***的等等。那么对于雷克萨斯的570来说，于车已经属于豪华范畴，于车主来说也已经达到理想，各方面的境界都已经到了相当成度。下面要说的我这台LX570，只是为了途自驾的时候，能方便整理自己的零碎物品，就个目的于是尾箱抽屉上车。还有很多的朋友让我在看看路虎啊、林肯啊之类的车，虽然吧车身尺寸都差不多哈，但是总感觉Kauai那些车让我逝去了很多粗狂的一面。而且那些车什么时候买都行，但是LX570马上想买都没有新车了，只有忍痛看看二手车了。我有很多朋友在一线城市，他们现在想落户都不成了，我真的很庆幸在我的家乡还能有LX570，所以我真的有冲动了一次。当初是冲动，后来觉得骚包，再后来就安慰自己，人总要有追求，特别像自己这个40岁的大叔，没别的爱好，所以就买个好车安慰自己吧，于是就有现在的订车提车记录。后续，上牌，到全车车衣，到全包围脚垫，到现在的用车感受，一切感觉都非常好，很多刻意的记录，没有过的喧哗，有的就是自我陶醉，维爱雷萨，LX570真是我想要的感觉。用车到现在给我的感觉就是，它既是我日常生活的伙伴、也是给我制造“麻烦”的家伙。因为这台车是在太大、回头率太高了。这可能是所有车给不了我的感觉吧。我也深深的沉浸在这个“麻烦”中无法自拔！
正蓉化妆品集团刘文哲,0,0,1,2017年4月27日,广东佛山,2019-11-16 23:23:38,这车有多少回头率，
xsw老四,0,9,1034,2017年7月6日,四川成都,2019-11-18 17:14:48,
zjm0473,0,10,53,2014年12月27日,内蒙古乌海,2019-10-12 16:15:40,推荐一下
呼伦贝尔小光,2,12,89,2015年10月30日,内蒙古呼伦贝尔,2019-10-13 01:00:31,同上
天大地大四海为家,0,8,51,2014年12月23日,湖北武汉,2019-10-13 10:35:59,呼和浩特的有吗
stevenwenwenwen,0,2,224,2016年2月5日,天津,2019-10-15 23:37:02,"同求"
心情好好的沿,0,0,1,2019年11月9日,江西萍乡,2019-11-9 23:00:27,欢迎归队哈xiaowushen7789
axf3t9dng46,0,1,506,2019年9月25日,江苏南通,2019-11-10 11:09:13,好
axf3t9dng46,0,1,506,2019年9月25日,江苏南通,2019-11-11 10:14:43,嗯
axf3t9dng46,0,1,506,2019年9月25日,江苏南通,2019-11-12 11:52:58,
axf3t9dng46,0,1,506,2019年9月25日,江苏南通,2019-11-17 09:48:18,哦
axf3t9dng46,0,1,506,2019年9月25日,江苏南通,2019-11-18 15:28:46,好
o0威猛先生0o,0,9,137,2014年12月1日,浙江台州,2019-11-17 13:02:38,8座的行驶证上是八座还是7座
CounterStrikeGo,0,7,217,2013年11月10日,辽宁鞍山,2019-11-17 15:53:40,"8座"
滴滴嗖嗖嗖,0,4,2369,2019年6月15日,黑龙江牡丹江,2019-11-18 10:50:33,"看你的车手续，跟车辆本身座位数没关系，手续如果是八座的，行驶证就是八座的。"
HZ文武双全,0,20,117,2011年3月6日,广东惠州,2019-11-18 10:59:16,"明年1月1日开始8座和7座一样高速费了。"
o0威猛先生0o,0,9,137,2014年12月1日,浙江台州,2019-11-18 13:35:59,谢谢
这个手刹不太0,0,4,3,2017年10月30日,北京,2019-11-17 16:28:14,第一次开这车，请问各位这是故障灯吗
wmwzt02211224,0,0,33356,2017年3月20日,四川乐山,2019-11-17 16:30:57,"说明书看看呗！一般买车都是随车有说明书啊啊！车辆功能基本上都介绍的七七八八的！很清楚的啊啊！"
抚顺飞度009,0,0,7,2013年12月20日,辽宁抚顺,2019-11-17 16:59:53,行车辅助好像
花算不算浪漫,0,0,27,2016年3月6日,广东佛山,2019-11-17 17:02:18,故障灯是黄色的
bidongzhuzi,0,35,430,2013年3月13日,山东威海,2019-11-18 09:32:31,"正常的"
滴滴嗖嗖嗖,0,4,2369,2019年6月15日,黑龙江牡丹江,2019-11-18 10:49:33,"正常开就行"
阿斯炖马丁,1,41,518,2011年12月23日,北京,2019-11-13 17:10:56,要ssss店，不要平行，加价少的报一下
F150不是猛禽,0,31,272,2018年7月30日,天津,2019-11-13 19:18:48,有
滴滴嗖嗖嗖,0,4,2369,2019年6月15日,黑龙江牡丹江,2019-11-15 14:20:03,车不在店里可以吗
郑州名车MR白,0,2,172,2014年8月9日,河南郑州,2019-11-16 22:43:57,管住你了
木土氏,0,2,2,2015年6月10日,北京,2019-11-18 03:52:31,我这有车
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-10-23 20:46:10,当初是冲动，后来觉得骚包，再后来就安慰自己，人总要有追求，特别像自己这个40岁的大叔，没别的爱好，所以就买个好车安慰自己吧，于是就有了前面的订车提车记录。后续，上牌，到全车车衣，到全包围脚垫，到3000公里感受，一切都顺其自然吧，没有刻意的记录，没有过多的喧哗，有的就是自我陶醉和唯爱蕾丝。先说上牌，订车前，联系陕西的同学，确定老家可以上牌，于是即刻预定，本计划月中提车，后来又因为赶上国庆，刚好国庆前提车回家，国庆后上班第一天上牌，后来才发现这样的决定太TMD明智了，因为从10月10日起，老家国五已不能上牌。第一箱油，10月2日晚上，准备出发，回老家。前面加过100块，来了，没多久，这个家伙胃口是有点大。国庆第二天，夜里出发，目的地陕西，1380公里，新的旅程，新蕾丝，新激情。灯光也很满意，当初陆巡改了四透镜，蕾丝的远近灯还是很不错，自动远光也不错，刚开始没找到调节屏幕亮度开关，原来被方向盘挡住了一路奔跑，累了服务区睡觉，10月3日，下午到家，无论如何，家都是归宿。买车后，只能用心搬砖，因为要赚钱加油没拍几张，前面普拉多和陆巡都是白色，这次选择黑色，还是很爱。国庆期间，车管所也不上班，只能等到8日上班办理，因为户口已迁离老家，上牌需要本地居住证，还好有同学协助，上午办好居住证，下午赶往市车管所上牌，验车拓号拍照交税一条龙服务，顺利的一塌糊涂，结果在提交档案时因为保单打印件没有改原始公章资料被退，眼看着下班，同学帮助，飞驰了人保两个公司，给保单加盖公章，后来终于在临近下班选好牌照，取牌照的地方让人家还特意加班了30多分钟，也算圆满完成上牌，真的很感谢一起协助的同学和老家验车的警察叔叔验车看到的心7180还是挺喜欢的，本来说有个K6666，但是要接近8万，想想还是不烧这个钱了，特别是9日一定要到宁波，所以时间才是关键。8日晚上，从老家出发，跟父母道别，弟弟陪我一起开回来。终于在9日下午2点到达宁波，也接到到访的客人。接下来就是全车车衣贴膜，价格已沟通过，车直接留店里，选的是uppf的膜，说质保10年，不过心里话，真的感觉不满意，因为贴膜是技术和良心活，而且师傅的态度也很关键，但是细节要做好真的很难的。这个小哥哥还是比较细心这个小哥哥不怎么耐心每刀下去都心疼几百遍，但是别无选择。贴膜后效果，保护希望可以保护车漆。在店里有预定了一套全车包围脚垫，效果还行。只是当初陆巡的HUSKY脚垫和蕾丝原车脚垫要休息一段时间了。最后一道工序，就4S店贴膜了，说送的是十年质保的量子膜，贴车衣店了威固报价7K，有点震惊，只能委屈贴4S店送的玻璃膜了，毕竟钱没了。叽叽歪歪一大篇，目前车也开了3800多公里，总体感受就一句话，买这车不后悔，虽然没有国六，以后也很难说有没有大排量V8，但我真的很喜欢，毕竟人一辈子能为自己的冲动买一次单，做一点对自己好的事情，何乐而不为呢？因为以前陆巡，3000多公里，也没有像有人说的刹车偏软现象，隔音很赞，大灯很赞，外形很赞，岁没有带T的爆发力强，但减震系统真好，最主要的是服务好，也许就应了一句话，谁用谁知道。呈现个钥匙，结束唠叨，好好爱车，好好生活。世界上有一条很长很美的路，叫做梦想；还有一堵很高很硬的墙，叫做现实；翻越那堵墙，叫做坚持；推倒那堵墙，叫做突破；坚定不移的过程，叫做定力；不忘初心的努力，叫做信念。很多东西，先决条件很重要，但那不过是一个起点。更重要的，是后天的努力，它会带给你意想不到的收获。
版主审核团队,0,0,0,2018年3月8日,北京,2019-10-23 21:05:09,"此主帖已经被版主审核团队设为精华帖帖子标题：爱尚和爱上都一样～唯爱蕾丝精华理由：鼓励发帖"
九命懒猫,0,1,21,2015年3月1日,北京,2019-10-23 21:05:37,恭喜一个，写的挺好！占个沙发！已定尊贵静待提车！
九命懒猫,0,1,21,2015年3月1日,北京,2019-10-23 21:06:18,版主过分了，差几秒就不是沙发了
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-10-23 21:07:55,恭喜恭喜，买了绝对不后悔
农妇三千拳,0,16,236,2016年10月2日,湖南娄底,2019-10-23 21:20:14,有才啊
九命懒猫,0,1,21,2015年3月1日,北京,2019-10-23 21:37:07,老男人到四十，怎么都爱蕾丝
奥迪667,0,33,3355,2014年4月26日,山东济南,2019-10-23 22:03:13,贺电
ahs58wzk9,0,13,64,2019年1月5日,河北石家庄,2019-10-23 22:30:22,恭喜
阿乐EY088,0,29,1267,2014年6月19日,湖南长沙,2019-10-23 22:38:49,顶帖，字里行间句句在理。570绝对的好车！
颖男神,0,44,621,2017年4月20日,湖南岳阳,2019-10-24 10:16:29,脚垫不错，什么价格呢
amg68yiwz93,0,0,3,2019年10月24日,北京,2019-10-24 11:27:07,国五还能上牌吗
跌宕起伏_,0,8,1710,2017年9月21日,广东深圳,2019-10-24 14:16:39,恭喜恭喜
xsw老四,0,9,1034,2017年7月6日,四川成都,2019-10-24 16:02:13,"恭喜恭喜"
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-10-24 16:44:27,2.1K
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-10-24 16:44:45,我们老家10日起已不能上
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-10-24 16:48:58,
g可爱小老虎,0,1,5,2019年10月12日,黑龙江哈尔滨,2019-10-29 22:12:13,车友我也是刚定的车问一下贴前挡膜影响信号吗
超哥16,0,1,34,2012年12月27日,四川资阳,2019-11-3 08:49:52,世界有条很长很美的路，叫做梦想。还有堵很硬很高的墙，叫做现实。翻越那堵墙，叫做坚持。推倒那堵墙，叫做突破。坚定不移的过程，叫做定力。不忘初心的努力，叫做信念。很多东西先决条件重要，但那不过是一个起点。更重要的，是后天努力，它会带给你意想不到的收获。
爱疯舔爸道的小妞,0,6,783,2019年9月8日,山东莱芜,2019-11-4 19:51:53,真羡慕楼主，五年间从霸道27到日系顶级越野车，明天说啥我也去买它十块钱的双色球
奥叔有点坏,0,4,2558,2011年12月25日,北京,2019-11-4 22:32:51,"不光搬砖，而且还要研究曾国藩"
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-11-4 22:34:33,
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-11-4 22:34:58,我感觉双色球不靠谱
王永春7661,2,23,625,2013年3月11日,浙江宁波,2019-11-4 22:35:28,这套书挺好看的
aet2c8l3y,0,2,11,2019年7月26日,辽宁鞍山,2019-11-15 21:27:42,K6666才八万，不贵啊
车戏子,2,29,396,2015年10月1日,广东湛江,2019-11-17 22:27:10,6666才八万。赶紧联系入手吧
mcroxi,6,108,6068,2008年12月17日,云南普洱,2019-11-17 14:52:57,朋友买了一辆LX570，不知道这两块板子是干什么用的。求大神指点！感激不尽！谢谢
mcroxi,6,108,6068,2008年12月17日,云南普洱,2019-11-17 17:37:58,打电话问4S的朋友。说是这是中东版。他们也不知道这是干什么用的。
yuanjun_8888,1,20,573,2010年10月22日,山东淄博,2019-11-17 21:22:00,这个地方贴的
mcroxi,6,108,6068,2008年12月17日,云南普洱,2019-11-17 21:48:06,感谢这位兄弟！
车和女人X6,0,2,3,2011年3月17日,浙江杭州,2019-11-17 20:56:40,请各位有车的老板联系我
穷玩车富玩婊吧,0,28,194,2017年7月31日,山东威海,2019-11-2 05:32:43,如题收台
noano,0,18,153,2013年6月30日,广东深圳,2019-11-3 15:51:34,二手有一辆东莞的骚蓝，刚入手，谁知道几天后居然来了辆白外城内，我最喜欢的，楼主愿意接受骚蓝我就把白色整了去，骚蓝112实收
huocai218,0,4,352,2012年3月4日,广西柳州,2019-11-3 23:39:11,加关注，麻烦私信微信聊聊！
noano,0,18,153,2013年6月30日,广东深圳,2019-11-4 07:16:41,已关
穷玩车富玩婊吧,0,28,194,2017年7月31日,山东威海,2019-11-10 14:38:47,卖了吗
穷玩车富玩婊吧,0,28,194,2017年7月31日,山东威海,2019-11-11 13:13:56,私信下
noano,0,18,153,2013年6月30日,广东深圳,2019-11-11 13:14:56,私不了
流言蜚语2019,0,2,17,2019年5月28日,广东深圳,2019-11-11 16:37:48,同在深圳，个人用车，你这个蓝色的是新款的，还是老款的？
夜雨声烦大伟,0,5,223,2019年9月15日,河南郑州,2019-11-12 15:49:02,16的白色要不
穷玩车富玩婊吧,0,28,194,2017年7月31日,山东威海,2019-11-12 21:20:04,白色不要
夜雨声烦大伟,0,5,223,2019年9月15日,河南郑州,2019-11-13 09:01:05,还有个黑色的
mbaggio,0,0,64,2015年3月23日,重庆,2019-11-13 11:47:10,加关注了
穷玩车富玩婊吧,0,28,194,2017年7月31日,山东威海,2019-11-13 13:33:40,黑色的可以
夜雨声烦大伟,0,5,223,2019年9月15日,河南郑州,2019-11-13 14:37:19,私聊吧
mbaggio,0,0,64,2015年3月23日,重庆,2019-11-14 14:55:35,白色什么情况？私聊
夜雨声烦大伟,0,5,223,2019年9月15日,河南郑州,2019-11-14 15:43:25,白色卖过了，还有一台黑色
Infi2066,0,110,2128,2013年10月7日,黑龙江哈尔滨,2019-11-14 22:09:21,多少出？车况如何？
stingrock,0,2,98,2013年6月5日,湖南长沙,2019-11-17 20:04:56,中规巅峰貌似没有黑色一说，18款只有白色，19款新增银色、蓝色及座椅菱形缝线。
穷玩车富玩婊吧,0,28,194,2017年7月31日,山东威海,2019-11-17 20:29:40,好的谢谢兄弟
